min,gp,dist_miles,usg_pct,ts_pct,age,player_height_inches,player_weight,injured_last_season,injury_report_count_last_season,b2b_games,age_x_minutes,weight_x_minutes,b2b_x_minutes,age_x_weight,target_next_season
31.3,82,2.2,0.214,0.568,24.0,81.0,235.0,1.0,1.0,17,751.2,7355.5,532.1,5640.0,0
15.4,62,1.2,0.172,0.504,23.0,84.0,222.0,0.0,0.0,20,354.2,3418.8,308.0,5106.0,2
28.7,71,2.1,0.19,0.553,24.0,84.0,255.0,0.0,0.0,20,688.8,7318.5,574.0,6120.0,4
14.8,37,1.1,0.214,0.504,25.0,84.0,222.0,1.0,2.0,20,370.0,3285.6000000000004,296.0,5550.0,0
14.1,34,1.0,0.168,0.47,26.0,84.0,222.0,1.0,4.0,17,366.59999999999997,3130.2,239.7,5772.0,0
27.2,80,1.9,0.208,0.573,24.0,80.0,228.0,0.0,0.0,14,652.8,6201.599999999999,380.8,5472.0,4
27.8,75,1.9,0.199,0.548,25.0,80.0,228.0,0.0,0.0,21,695.0,6338.400000000001,583.8000000000001,5700.0,5
25.3,67,1.7,0.203,0.577,26.0,80.0,228.0,1.0,4.0,16,657.8000000000001,5768.400000000001,404.8,5928.0,3
21.2,61,1.5,0.179,0.588,27.0,80.0,228.0,1.0,5.0,17,572.4,4833.599999999999,360.4,6156.0,0
20.2,82,1.4,0.225,0.556,24.0,82.0,220.0,0.0,0.0,20,484.79999999999995,4444.0,404.0,5280.0,2
24.9,66,1.7,0.209,0.564,25.0,82.0,220.0,0.0,0.0,17,622.5,5478.0,423.29999999999995,5500.0,1
24.0,70,1.7,0.194,0.546,26.0,82.0,238.0,1.0,2.0,17,624.0,5712.0,408.0,6188.0,4
28.5,80,2.0,0.223,0.527,24.0,75.0,208.0,0.0,0.0,15,684.0,5928.0,427.5,4992.0,1
29.5,77,2.0,0.244,0.511,25.0,75.0,208.0,0.0,0.0,22,737.5,6136.0,649.0,5200.0,2
30.7,79,2.1,0.283,0.535,26.0,75.0,208.0,1.0,1.0,20,798.1999999999999,6385.599999999999,614.0,5408.0,3
27.4,52,1.9,0.261,0.51,27.0,75.0,208.0,1.0,2.0,17,739.8,5699.2,465.79999999999995,5616.0,1
9.0,35,0.6,0.227,0.551,25.0,77.0,200.0,0.0,0.0,19,225.0,1800.0,171.0,5000.0,1
17.0,60,1.2,0.183,0.507,23.0,79.0,220.0,0.0,0.0,20,391.0,3740.0,340.0,5060.0,0
8.7,14,0.6,0.141,0.543,24.0,79.0,220.0,0.0,0.0,20,208.79999999999998,1913.9999999999998,174.0,5280.0,0
24.6,82,1.8,0.153,0.497,25.0,74.0,175.0,0.0,0.0,17,615.0,4305.0,418.20000000000005,4375.0,1
24.4,75,1.7,0.179,0.483,26.0,74.0,175.0,0.0,0.0,20,634.4,4270.0,488.0,4550.0,2
26.6,45,1.9,0.212,0.465,27.0,74.0,175.0,1.0,1.0,17,718.2,4655.0,452.20000000000005,4725.0,0
13.8,68,1.1,0.167,0.558,22.0,75.0,190.0,0.0,0.0,19,303.6,2622.0,262.2,4180.0,1
18.3,79,1.4,0.166,0.564,23.0,75.0,190.0,0.0,0.0,21,420.90000000000003,3477.0,384.3,4370.0,0
25.6,80,1.9,0.166,0.512,24.0,75.0,190.0,1.0,1.0,17,614.4000000000001,4864.0,435.20000000000005,4560.0,1
25.0,80,1.9,0.179,0.518,25.0,75.0,190.0,0.0,0.0,17,625.0,4750.0,425.0,4750.0,0
38.7,67,2.7,0.167,0.522,24.0,79.0,220.0,0.0,0.0,17,928.8000000000001,8514.0,657.9000000000001,5280.0,1
38.7,65,2.8,0.213,0.583,25.0,79.0,220.0,0.0,0.0,20,967.5000000000001,8514.0,774.0,5500.0,3
36.9,67,2.7,0.242,0.562,26.0,79.0,220.0,1.0,1.0,17,959.4,8118.0,627.3,5720.0,2
37.0,76,2.6,0.261,0.586,27.0,79.0,231.0,1.0,3.0,17,999.0,8547.0,629.0,6237.0,3
23.8,78,1.7,0.169,0.562,26.0,80.0,216.0,0.0,0.0,19,618.8000000000001,5140.8,452.2,5616.0,0
26.8,79,1.9,0.19,0.55,27.0,80.0,216.0,1.0,1.0,15,723.6,5788.8,402.0,5832.0,0
25.7,81,1.9,0.219,0.585,28.0,80.0,225.0,0.0,0.0,16,719.6,5782.5,411.2,6300.0,0
7.0,5,0.5,0.167,0.597,26.0,82.0,225.0,0.0,0.0,15,182.0,1575.0,105.0,5850.0,0
28.5,82,2.2,0.137,0.574,26.0,80.0,230.0,0.0,0.0,20,741.0,6555.0,570.0,5980.0,0
21.8,80,1.7,0.129,0.512,27.0,80.0,228.0,0.0,0.0,18,588.6,4970.400000000001,392.40000000000003,6156.0,1
14.4,68,1.1,0.113,0.481,28.0,80.0,228.0,0.0,0.0,16,403.2,3283.2000000000003,230.4,6384.0,0
12.0,32,0.9,0.112,0.486,29.0,80.0,228.0,1.0,1.0,15,348.0,2736.0,180.0,6612.0,0
20.4,73,1.6,0.187,0.51,24.0,75.0,207.0,0.0,0.0,21,489.59999999999997,4222.799999999999,428.4,4968.0,2
15.1,55,1.1,0.19,0.489,25.0,75.0,207.0,0.0,0.0,21,377.5,3125.7,317.09999999999997,5175.0,0
20.3,52,1.5,0.229,0.507,26.0,75.0,203.0,1.0,2.0,18,527.8000000000001,4120.900000000001,365.40000000000003,5278.0,0
21.9,55,1.6,0.191,0.518,27.0,75.0,203.0,0.0,0.0,17,591.3,4445.7,372.29999999999995,5481.0,0
37.6,74,2.7,0.191,0.565,25.0,81.0,227.0,0.0,0.0,20,940.0,8535.2,752.0,5675.0,3
33.1,66,2.4,0.201,0.567,26.0,81.0,227.0,0.0,0.0,17,860.6,7513.700000000001,562.7,5902.0,3
29.5,61,2.1,0.204,0.589,27.0,82.0,230.0,1.0,3.0,17,796.5,6785.0,501.5,6210.0,3
19.8,34,1.4,0.181,0.436,28.0,82.0,230.0,1.0,3.0,17,554.4,4554.0,336.6,6440.0,4
13.1,49,1.0,0.208,0.566,25.0,82.0,228.0,0.0,0.0,18,327.5,2986.7999999999997,235.79999999999998,5700.0,1
13.1,63,1.0,0.181,0.478,26.0,82.0,228.0,0.0,0.0,20,340.59999999999997,2986.7999999999997,262.0,5928.0,5
18.7,67,1.4,0.195,0.555,27.0,82.0,228.0,1.0,1.0,14,504.9,4263.599999999999,261.8,6156.0,1
25.9,75,1.9,0.169,0.551,28.0,82.0,228.0,1.0,5.0,17,725.1999999999999,5905.2,440.29999999999995,6384.0,1
11.6,27,0.9,0.181,0.498,23.0,76.0,195.0,0.0,0.0,18,266.8,2262.0,208.79999999999998,4485.0,1
12.1,67,0.9,0.148,0.609,24.0,82.0,210.0,0.0,0.0,15,290.4,2541.0,181.5,5040.0,0
16.5,65,1.2,0.139,0.47,25.0,81.0,255.0,0.0,0.0,20,412.5,4207.5,330.0,6375.0,1
17.0,63,1.1,0.147,0.493,26.0,81.0,255.0,0.0,0.0,18,442.0,4335.0,306.0,6630.0,1
20.2,79,1.4,0.128,0.532,27.0,81.0,255.0,1.0,1.0,17,545.4,5151.0,343.4,6885.0,2
1.4,1,0.1,0.167,1.0,26.0,78.0,209.0,0.0,0.0,17,36.4,292.59999999999997,23.799999999999997,5434.0,0
12.5,62,0.9,0.113,0.476,29.0,78.0,209.0,0.0,0.0,15,362.5,2612.5,187.5,6061.0,0
19.1,79,1.4,0.159,0.513,25.0,76.0,191.0,0.0,0.0,18,477.50000000000006,3648.1000000000004,343.8,4775.0,0
9.0,56,0.6,0.14,0.504,26.0,76.0,191.0,0.0,0.0,20,234.0,1719.0,180.0,4966.0,4
21.4,59,1.6,0.157,0.548,27.0,76.0,191.0,0.0,0.0,17,577.8,4087.3999999999996,363.79999999999995,5157.0,3
24.9,73,1.8,0.171,0.537,28.0,76.0,191.0,1.0,4.0,17,697.1999999999999,4755.9,423.29999999999995,5348.0,0
34.7,72,2.4,0.254,0.574,25.0,69.0,185.0,0.0,0.0,19,867.5000000000001,6419.500000000001,659.3000000000001,4625.0,0
25.8,67,1.7,0.271,0.58,26.0,69.0,185.0,0.0,0.0,18,670.8000000000001,4773.0,464.40000000000003,4810.0,0
32.2,82,2.3,0.289,0.562,27.0,69.0,185.0,0.0,0.0,19,869.4000000000001,5957.000000000001,611.8000000000001,4995.0,3
33.8,76,2.3,0.332,0.625,28.0,69.0,185.0,0.0,0.0,17,946.3999999999999,6252.999999999999,574.5999999999999,5180.0,3
10.4,14,0.8,0.181,0.414,25.0,75.0,190.0,0.0,0.0,18,260.0,1976.0,187.20000000000002,4750.0,0
20.5,6,1.4,0.207,0.586,26.0,75.0,190.0,0.0,0.0,16,533.0,3895.0,328.0,4940.0,2
5.7,21,0.4,0.087,0.491,25.0,78.0,200.0,0.0,0.0,18,142.5,1140.0,102.60000000000001,5000.0,1
7.8,8,0.5,0.181,0.444,25.0,81.0,225.0,0.0,0.0,21,195.0,1755.0,163.79999999999998,5625.0,2
9.1,11,0.6,0.146,0.629,23.0,82.0,250.0,0.0,0.0,20,209.29999999999998,2275.0,182.0,5750.0,0
8.6,42,0.6,0.096,0.605,24.0,82.0,250.0,1.0,1.0,17,206.39999999999998,2150.0,146.2,6000.0,0
35.2,67,2.4,0.25,0.582,21.0,82.0,220.0,0.0,0.0,19,739.2,7744.000000000001,668.8000000000001,4620.0,6
36.1,68,2.3,0.272,0.591,22.0,82.0,220.0,1.0,1.0,20,794.2,7942.0,722.0,4840.0,7
35.5,61,2.4,0.29,0.559,23.0,82.0,253.0,1.0,6.0,17,816.5,8981.5,603.5,5819.0,3
36.1,75,2.4,0.321,0.58,24.0,83.0,253.0,1.0,7.0,17,866.4000000000001,9133.300000000001,613.7,6072.0,5
24.2,62,1.8,0.153,0.516,20.0,79.0,232.0,0.0,0.0,22,484.0,5614.4,532.4,4640.0,1
28.9,55,2.1,0.179,0.519,21.0,79.0,232.0,1.0,1.0,22,606.9,6704.799999999999,635.8,4872.0,2
29.2,7,2.2,0.173,0.603,22.0,79.0,232.0,1.0,1.0,16,642.4,6774.4,467.2,5104.0,0
29.0,81,2.2,0.144,0.528,23.0,79.0,232.0,1.0,2.0,16,667.0,6728.0,464.0,5336.0,2
34.7,73,2.5,0.24,0.507,21.0,77.0,207.0,0.0,0.0,20,728.7,7182.900000000001,694.0,4347.0,1
33.5,63,2.5,0.222,0.521,22.0,77.0,207.0,0.0,0.0,19,737.0,6934.5,636.5,4554.0,4
31.1,55,2.2,0.245,0.547,23.0,77.0,207.0,1.0,1.0,20,715.3000000000001,6437.700000000001,622.0,4761.0,3
34.9,77,2.4,0.258,0.604,24.0,77.0,207.0,1.0,4.0,16,837.5999999999999,7224.299999999999,558.4,4968.0,0
29.6,70,2.1,0.264,0.508,22.0,76.0,225.0,0.0,0.0,20,651.2,6660.0,592.0,4950.0,0
27.6,80,1.8,0.218,0.46,23.0,76.0,225.0,1.0,1.0,18,634.8000000000001,6210.0,496.8,5175.0,1
27.6,78,1.8,0.173,0.492,24.0,76.0,220.0,0.0,0.0,16,662.4000000000001,6072.0,441.6,5280.0,3
30.1,46,2.0,0.26,0.507,25.0,76.0,220.0,1.0,1.0,15,752.5,6622.0,451.5,5500.0,2
12.5,70,0.9,0.191,0.502,23.0,82.0,237.0,0.0,0.0,19,287.5,2962.5,237.5,5451.0,2
14.8,54,1.1,0.19,0.502,24.0,82.0,237.0,0.0,0.0,21,355.20000000000005,3507.6000000000004,310.8,5688.0,2
12.9,71,0.9,0.186,0.453,25.0,82.0,237.0,1.0,2.0,15,322.5,3057.3,193.5,5925.0,0
35.8,82,2.5,0.244,0.568,23.0,75.0,195.0,0.0,0.0,19,823.4,6980.999999999999,680.1999999999999,4485.0,0
35.7,82,2.5,0.262,0.56,24.0,75.0,195.0,0.0,0.0,19,856.8000000000001,6961.500000000001,678.3000000000001,4680.0,0
35.7,75,2.5,0.304,0.56,25.0,75.0,195.0,0.0,0.0,19,892.5000000000001,6961.500000000001,678.3000000000001,4875.0,0
35.9,75,2.5,0.304,0.586,26.0,75.0,195.0,0.0,0.0,15,933.4,7000.5,538.5,5070.0,1
26.7,81,1.9,0.183,0.553,23.0,78.0,195.0,0.0,0.0,18,614.1,5206.5,480.59999999999997,4485.0,1
25.5,82,1.8,0.181,0.519,24.0,79.0,195.0,0.0,0.0,19,612.0,4972.5,484.5,4680.0,1
23.9,73,1.7,0.178,0.551,25.0,79.0,195.0,1.0,1.0,17,597.5,4660.5,406.29999999999995,4875.0,1
25.1,78,1.8,0.185,0.55,26.0,79.0,195.0,1.0,1.0,15,652.6,4894.5,376.5,5070.0,1
32.3,81,2.2,0.166,0.599,20.0,82.0,270.0,0.0,0.0,20,646.0,8721.0,646.0,5400.0,0
30.5,82,2.1,0.217,0.504,21.0,83.0,279.0,0.0,0.0,22,640.5,8509.5,671.0,5859.0,0
32.9,81,2.2,0.239,0.499,22.0,83.0,279.0,0.0,0.0,20,723.8,9179.1,658.0,6138.0,0
29.7,81,2.0,0.222,0.518,23.0,83.0,279.0,0.0,0.0,17,683.1,8286.3,504.9,6417.0,2
28.3,78,2.1,0.166,0.486,22.0,80.0,210.0,0.0,0.0,15,622.6,5943.0,424.5,4620.0,0
28.3,82,2.1,0.147,0.573,23.0,80.0,225.0,0.0,0.0,19,650.9,6367.5,537.7,5175.0,1
30.9,66,2.3,0.156,0.559,24.0,80.0,225.0,0.0,0.0,20,741.5999999999999,6952.5,618.0,5400.0,0
35.5,79,2.5,0.252,0.541,25.0,80.0,225.0,1.0,1.0,15,887.5,7987.5,532.5,5625.0,0
19.4,69,1.4,0.209,0.482,21.0,76.0,200.0,0.0,0.0,19,407.4,3879.9999999999995,368.59999999999997,4200.0,1
